transaction_id,date,hour,customer_id,product_id,store_id,employee_id,quantity,discount_pct,payment_method,is_returned
TXN003761,2023-09-29,15,CUST0418,PRD0001,ST001,EMP024,1,0,Digital Wallet,False
TXN003762,2024-11-03,20,CUST0312,PRD0096,ST006,EMP028,2,0,Cash,False
TXN003763,2024-02-15,19,CUST0087,PRD0059,ST002,EMP046,3,5,Credit Card,False
TXN003764,2024-09-23,8,CUST0129,PRD0030,ST008,EMP015,5,0,Digital Wallet,False
TXN003765,2023-04-16,9,CUST0471,PRD0017,ST007,EMP045,3,15,Digital Wallet,False
TXN003766,2024-07-21,8,CUST0240,PRD0031,ST002,EMP042,1,25,Credit Card,False
TXN003767,2023-09-18,16,CUST0379,PRD0007,ST006,EMP047,1,0,Credit Card,False
TXN003768,2023-05-13,13,CUST0383,PRD0028,ST005,EMP020,3,0,Cash,False
TXN003769,2023-09-27,10,CUST0120,PRD0068,ST005,EMP020,5,0,Digital Wallet,False
TXN003770,2023-03-29,12,CUST0118,PRD0020,ST005,EMP020,4,0,Digital Wallet,False
TXN003771,2023-07-14,18,CUST0234,PRD0040,ST007,EMP014,1,20,Digital Wallet,False
TXN003772,2023-10-02,10,CUST0477,PRD0052,ST006,EMP047,1,10,Credit Card,False
TXN003773,2023-03-13,8,CUST0381,PRD0026,ST003,EMP049,4,10,Cash,False
TXN003774,2023-04-07,19,CUST0261,PRD0098,ST001,EMP030,4,0,Digital Wallet,False
TXN003775,2023-03-10,21,CUST0355,PRD0099,ST007,EMP045,4,20,Credit Card,False
TXN003776,2024-09-17,8,CUST0415,PRD0031,ST004,EMP043,4,0,Digital Wallet,False
TXN003777,2024-02-28,10,CUST0072,PRD0096,ST002,EMP042,1,0,Digital Wallet,False
TXN003778,2024-06-08,15,CUST0231,PRD0024,ST009,EMP029,3,0,Digital Wallet,False
TXN003779,2024-07-01,16,CUST0089,PRD0078,ST001,EMP050,2,25,Debit Card,False
TXN003780,2023-04-28,8,CUST0418,PRD0058,ST006,EMP047,2,15,Credit Card,False
TXN003781,2024-07-14,10,CUST0052,PRD0008,ST009,EMP029,1,0,Digital Wallet,False
TXN003782,2024-08-27,17,CUST0349,PRD0029,ST009,EMP029,5,25,Debit Card,False
TXN003783,2023-05-21,16,CUST0186,PRD0059,ST009,EMP019,2,15,Debit Card,False
TXN003784,2024-05-14,8,CUST0192,PRD0021,ST006,EMP047,1,0,Digital Wallet,False
TXN003785,2023-04-16,9,CUST0414,PRD0025,ST008,EMP017,2,0,Cash,False
TXN003786,2023-02-08,16,CUST0361,PRD0093,ST002,EMP012,4,0,Credit Card,False
TXN003787,2023-08-02,18,CUST0004,PRD0096,ST002,EMP046,4,20,Cash,False
TXN003788,2023-02-10,8,CUST0443,PRD0083,ST006,EMP021,5,20,Cash,False
TXN003789,2023-06-10,8,CUST0025,PRD0059,ST002,EMP042,4,20,Debit Card,False
TXN003790,2023-08-14,8,CUST0197,PRD0068,ST005,EMP044,3,0,Cash,False
TXN003791,2024-06-29,21,CUST0212,PRD0053,ST005,EMP044,2,10,Digital Wallet,False
TXN003792,2023-04-11,19,CUST0017,PRD0062,ST005,EMP026,1,20,Cash,False
TXN003793,2023-09-13,18,CUST0258,PRD0084,ST005,EMP018,3,0,Debit Card,False
TXN003794,2024-06-30,15,CUST0446,PRD0088,ST004,EMP043,5,0,Cash,True
TXN003795,2024-03-03,18,CUST0476,PRD0017,ST009,EMP005,5,0,Credit Card,False
TXN003796,2024-07-29,18,CUST0181,PRD0056,ST002,EMP046,1,0,Digital Wallet,True
TXN003797,2024-12-24,19,CUST0448,PRD0029,ST001,EMP025,5,0,Digital Wallet,False
TXN003798,2023-03-15,17,CUST0342,PRD0077,ST009,EMP005,5,0,Credit Card,False
TXN003799,2023-01-18,20,CUST0198,PRD0083,ST009,EMP019,2,0,Debit Card,False
TXN003800,2023-01-19,9,CUST0161,PRD0078,ST006,EMP028,4,10,Credit Card,False
TXN003801,2024-07-13,11,CUST0350,PRD0009,ST001,EMP024,2,0,Cash,False
TXN003802,2024-10-16,11,CUST0300,PRD0070,ST004,EMP043,4,0,Credit Card,False
TXN003803,2024-06-08,17,CUST0016,PRD0010,ST008,EMP010,5,0,Cash,False
TXN003804,2023-01-16,13,CUST0031,PRD0099,ST004,EMP027,2,5,Cash,False
TXN003805,2024-03-25,20,CUST0298,PRD0064,ST008,EMP017,1,0,Digital Wallet,False
TXN003806,2024-05-15,21,CUST0129,PRD0072,ST009,EMP023,1,0,Digital Wallet,False
TXN003807,2023-06-12,10,CUST0161,PRD0007,ST003,EMP049,1,0,Credit Card,False
TXN003808,2024-12-30,13,CUST0178,PRD0081,ST007,EMP014,4,0,Debit Card,False
TXN003809,2023-09-26,13,CUST0024,PRD0067,ST006,EMP047,3,5,Debit Card,True
TXN003810,2023-06-09,8,CUST0390,PRD0095,ST002,EMP039,4,0,Debit Card,False
TXN003811,2024-04-12,19,CUST0345,PRD0074,ST004,EMP027,4,0,Credit Card,False
TXN003812,2023-12-13,19,CUST0053,PRD0017,ST010,EMP007,4,5,Digital Wallet,False
TXN003813,2024-04-14,12,CUST0440,PRD0007,ST009,EMP005,4,10,Cash,False
TXN003814,2023-02-15,8,CUST0026,PRD0086,ST007,EMP041,4,15,Digital Wallet,False
TXN003815,2023-12-05,10,CUST0249,PRD0070,ST001,EMP025,4,0,Digital Wallet,False
TXN003816,2024-07-20,18,CUST0234,PRD0041,ST007,EMP045,1,0,Cash,False
TXN003817,2024-10-02,13,CUST0100,PRD0011,ST007,EMP041,2,0,Debit Card,False
TXN003818,2024-08-05,13,CUST0049,PRD0063,ST010,EMP038,2,0,Debit Card,False
TXN003819,2023-05-17,13,CUST0473,PRD0022,ST003,EMP011,5,0,Cash,False
TXN003820,2024-02-27,20,CUST0476,PRD0078,ST003,EMP011,1,0,Digital Wallet,False
TXN003821,2023-11-09,16,CUST0376,PRD0048,ST002,EMP012,5,0,Cash,False
TXN003822,2024-10-10,13,CUST0280,PRD0057,ST006,EMP047,1,0,Cash,False
TXN003823,2024-01-05,19,CUST0087,PRD0049,ST007,EMP041,1,25,Credit Card,False
TXN003824,2023-01-25,10,CUST0001,PRD0008,ST001,EMP025,2,25,Cash,True
TXN003825,2024-01-08,16,CUST0252,PRD0088,ST008,EMP033,2,0,Credit Card,True
TXN003826,2024-05-23,20,CUST0444,PRD0032,ST007,EMP045,4,0,Credit Card,False
TXN003827,2024-02-17,11,CUST0417,PRD0050,ST004,EMP027,5,25,Cash,False
TXN003828,2023-04-19,12,CUST0367,PRD0010,ST007,EMP041,2,20,Credit Card,False
TXN003829,2023-08-28,19,CUST0377,PRD0005,ST003,EMP001,4,0,Digital Wallet,False
TXN003830,2023-04-03,17,CUST0477,PRD0066,ST010,EMP004,4,0,Cash,False
TXN003831,2023-03-16,12,CUST0197,PRD0077,ST006,EMP021,5,25,Credit Card,False
TXN003832,2023-11-18,10,CUST0354,PRD0083,ST001,EMP032,2,0,Cash,False
TXN003833,2024-09-29,13,CUST0334,PRD0009,ST002,EMP003,2,0,Cash,False
TXN003834,2024-02-05,21,CUST0432,PRD0094,ST004,EMP043,4,0,Digital Wallet,False
TXN003835,2024-10-20,8,CUST0125,PRD0016,ST002,EMP046,3,0,Digital Wallet,False
TXN003836,2024-09-28,12,CUST0133,PRD0082,ST003,EMP011,1,0,Cash,False
TXN003837,2024-02-26,13,CUST0124,PRD0086,ST004,EMP027,3,10,Cash,False
TXN003838,2024-05-06,15,CUST0286,PRD0038,ST001,EMP009,2,0,Debit Card,False
TXN003839,2024-07-23,16,CUST0053,PRD0042,ST002,EMP003,2,15,Credit Card,False
TXN003840,2024-07-15,19,CUST0148,PRD0066,ST006,EMP021,2,0,Digital Wallet,False
TXN003841,2023-10-10,11,CUST0312,PRD0089,ST008,EMP037,4,0,Debit Card,False
TXN003842,2023-01-11,15,CUST0441,PRD0043,ST002,EMP042,4,20,Cash,False
TXN003843,2024-12-13,17,CUST0131,PRD0071,ST004,EMP043,2,15,Debit Card,False
TXN003844,2024-12-02,16,CUST0106,PRD0097,ST008,EMP035,5,0,Debit Card,False
TXN003845,2023-09-15,11,CUST0051,PRD0028,ST004,EMP043,2,0,Cash,False
TXN003846,2024-12-13,14,CUST0329,PRD0026,ST001,EMP002,4,0,Credit Card,False
TXN003847,2023-09-12,17,CUST0223,PRD0021,ST003,EMP049,4,0,Cash,False
TXN003848,2023-11-18,20,CUST0421,PRD0040,ST003,EMP049,1,0,Debit Card,False
TXN003849,2024-08-05,18,CUST0123,PRD0060,ST009,EMP019,5,0,Digital Wallet,False
TXN003850,2023-12-16,10,CUST0009,PRD0080,ST008,EMP033,2,0,Digital Wallet,False
TXN003851,2024-02-19,18,CUST0127,PRD0053,ST009,EMP023,1,0,Credit Card,False
TXN003852,2023-06-13,9,CUST0217,PRD0097,ST007,EMP014,5,0,Credit Card,False
TXN003853,2023-10-31,15,CUST0103,PRD0076,ST010,EMP031,2,0,Cash,False
TXN003854,2024-06-28,8,CUST0179,PRD0007,ST004,EMP027,1,0,Credit Card,True
TXN003855,2023-04-19,19,CUST0044,PRD0077,ST010,EMP031,3,0,Cash,False
TXN003856,2024-10-16,14,CUST0335,PRD0053,ST004,EMP027,3,0,Digital Wallet,False
TXN003857,2024-04-20,8,CUST0122,PRD0042,ST008,EMP015,5,5,Digital Wallet,False
TXN003858,2023-06-10,18,CUST0262,PRD0054,ST002,EMP046,4,25,Debit Card,False
TXN003859,2024-09-30,8,CUST0160,PRD0014,ST001,EMP002,1,10,Debit Card,False
TXN003860,2024-05-15,13,CUST0414,PRD0057,ST005,EMP026,5,5,Credit Card,False
TXN003861,2024-04-09,19,CUST0011,PRD0060,ST003,EMP011,2,0,Cash,False
TXN003862,2024-07-14,16,CUST0137,PRD0017,ST007,EMP014,1,0,Digital Wallet,False
TXN003863,2023-08-20,20,CUST0218,PRD0080,ST004,EMP027,2,5,Debit Card,False
TXN003864,2024-08-11,15,CUST0323,PRD0071,ST006,EMP036,5,0,Debit Card,False
TXN003865,2024-05-09,10,CUST0476,PRD0096,ST005,EMP018,5,0,Digital Wallet,False
TXN003866,2024-01-08,12,CUST0337,PRD0001,ST003,EMP049,2,0,Digital Wallet,False
TXN003867,2023-01-16,9,CUST0157,PRD0091,ST003,EMP049,5,0,Digital Wallet,False
TXN003868,2023-02-05,13,CUST0131,PRD0092,ST010,EMP040,1,0,Debit Card,False
TXN003869,2024-09-13,19,CUST0251,PRD0020,ST006,EMP021,2,20,Cash,False
TXN003870,2023-06-18,19,CUST0414,PRD0012,ST009,EMP005,5,10,Credit Card,True
TXN003871,2023-09-28,14,CUST0271,PRD0085,ST001,EMP009,4,0,Digital Wallet,False
TXN003872,2024-03-18,11,CUST0097,PRD0058,ST010,EMP016,4,0,Debit Card,False
TXN003873,2023-08-22,11,CUST0467,PRD0086,ST001,EMP030,4,20,Debit Card,False
TXN003874,2024-02-25,13,CUST0378,PRD0061,ST009,EMP006,1,15,Credit Card,False
TXN003875,2023-08-23,17,CUST0146,PRD0043,ST007,EMP045,5,0,Credit Card,False
TXN003876,2023-04-21,18,CUST0093,PRD0097,ST004,EMP043,3,0,Debit Card,False
TXN003877,2023-05-07,8,CUST0053,PRD0057,ST009,EMP029,5,0,Digital Wallet,False
TXN003878,2024-04-07,21,CUST0024,PRD0089,ST005,EMP020,4,0,Credit Card,False
TXN003879,2024-03-23,14,CUST0444,PRD0001,ST001,EMP050,4,5,Digital Wallet,False
TXN003880,2023-11-02,19,CUST0467,PRD0063,ST008,EMP008,4,0,Credit Card,False
TXN003881,2024-02-28,10,CUST0327,PRD0027,ST001,EMP002,4,15,Digital Wallet,False
TXN003882,2024-08-18,16,CUST0371,PRD0022,ST002,EMP012,3,0,Digital Wallet,False
TXN003883,2024-01-11,8,CUST0234,PRD0073,ST003,EMP049,1,0,Debit Card,False
TXN003884,2024-07-10,20,CUST0310,PRD0065,ST003,EMP001,3,0,Credit Card,False
TXN003885,2023-03-04,15,CUST0048,PRD0012,ST002,EMP046,5,0,Digital Wallet,False
TXN003886,2024-01-17,19,CUST0368,PRD0068,ST007,EMP014,1,0,Digital Wallet,False
TXN003887,2024-05-11,15,CUST0292,PRD0039,ST002,EMP003,2,25,Digital Wallet,False
TXN003888,2023-10-17,10,CUST0058,PRD0055,ST007,EMP014,5,0,Digital Wallet,False
TXN003889,2023-06-07,19,CUST0302,PRD0012,ST003,EMP049,5,0,Credit Card,True
TXN003890,2024-11-24,8,CUST0143,PRD0026,ST002,EMP039,4,0,Digital Wallet,False
TXN003891,2024-05-16,16,CUST0213,PRD0066,ST006,EMP047,5,25,Credit Card,False
TXN003892,2023-04-25,15,CUST0318,PRD0019,ST009,EMP029,3,10,Cash,False
TXN003893,2023-04-20,8,CUST0270,PRD0053,ST009,EMP006,5,15,Debit Card,False
TXN003894,2024-11-03,15,CUST0325,PRD0073,ST010,EMP016,1,0,Debit Card,False
TXN003895,2023-08-31,12,CUST0222,PRD0027,ST009,EMP005,5,0,Digital Wallet,False
TXN003896,2023-04-24,20,CUST0366,PRD0012,ST005,EMP020,3,10,Digital Wallet,False
TXN003897,2024-02-05,18,CUST0034,PRD0094,ST009,EMP006,3,20,Digital Wallet,False
TXN003898,2023-06-13,20,CUST0175,PRD0016,ST001,EMP013,1,0,Debit Card,False
TXN003899,2023-03-29,12,CUST0480,PRD0058,ST001,EMP050,2,0,Debit Card,False
TXN003900,2024-08-10,14,CUST0394,PRD0008,ST006,EMP036,2,10,Debit Card,False
TXN003901,2023-01-20,15,CUST0162,PRD0002,ST009,EMP005,2,0,Credit Card,False
TXN003902,2024-10-31,14,CUST0189,PRD0024,ST010,EMP016,4,0,Cash,False
TXN003903,2024-12-03,19,CUST0320,PRD0082,ST002,EMP042,3,0,Cash,False
TXN003904,2024-10-21,10,CUST0333,PRD0028,ST006,EMP028,4,0,Digital Wallet,False
TXN003905,2023-09-30,11,CUST0280,PRD0094,ST002,EMP003,5,20,Digital Wallet,False
TXN003906,2023-11-13,8,CUST0028,PRD0090,ST005,EMP020,5,0,Digital Wallet,False
TXN003907,2023-12-07,20,CUST0144,PRD0006,ST008,EMP033,2,15,Credit Card,False
TXN003908,2023-12-11,14,CUST0287,PRD0016,ST009,EMP006,2,0,Debit Card,False
TXN003909,2023-05-28,12,CUST0464,PRD0019,ST010,EMP016,1,15,Digital Wallet,False
TXN003910,2023-02-05,14,CUST0253,PRD0088,ST003,EMP011,2,0,Debit Card,False
TXN003911,2023-04-03,16,CUST0306,PRD0057,ST003,EMP011,1,25,Credit Card,False
TXN003912,2024-05-07,20,CUST0410,PRD0062,ST006,EMP028,4,0,Digital Wallet,False
TXN003913,2023-08-17,16,CUST0190,PRD0073,ST001,EMP002,3,10,Debit Card,False
TXN003914,2023-09-26,14,CUST0220,PRD0058,ST002,EMP012,3,20,Credit Card,False
TXN003915,2023-09-11,20,CUST0212,PRD0025,ST006,EMP036,5,0,Debit Card,False
TXN003916,2023-03-26,15,CUST0233,PRD0035,ST006,EMP021,5,0,Digital Wallet,False
TXN003917,2023-02-02,20,CUST0418,PRD0097,ST005,EMP026,1,10,Credit Card,False
TXN003918,2024-07-25,15,CUST0233,PRD0057,ST009,EMP023,3,0,Debit Card,True
TXN003919,2024-05-22,15,CUST0401,PRD0093,ST005,EMP020,2,0,Credit Card,False
TXN003920,2023-09-16,10,CUST0231,PRD0016,ST006,EMP036,5,20,Debit Card,False
TXN003921,2023-01-16,9,CUST0345,PRD0036,ST002,EMP046,1,15,Credit Card,False
TXN003922,2023-09-19,20,CUST0304,PRD0009,ST004,EMP027,2,0,Digital Wallet,False
TXN003923,2023-04-26,10,CUST0400,PRD0024,ST001,EMP025,5,0,Cash,False
TXN003924,2024-05-06,9,CUST0358,PRD0014,ST009,EMP006,1,25,Cash,False
TXN003925,2024-01-12,14,CUST0124,PRD0004,ST005,EMP020,5,0,Credit Card,False
TXN003926,2023-02-22,9,CUST0398,PRD0065,ST006,EMP036,4,0,Digital Wallet,False
TXN003927,2024-05-03,10,CUST0248,PRD0045,ST008,EMP010,5,0,Credit Card,False
TXN003928,2023-05-07,20,CUST0125,PRD0063,ST004,EMP043,5,0,Cash,False
TXN003929,2024-03-04,9,CUST0243,PRD0063,ST005,EMP044,3,10,Credit Card,False
TXN003930,2023-06-22,8,CUST0383,PRD0084,ST007,EMP045,2,0,Cash,False
TXN003931,2024-09-30,15,CUST0135,PRD0074,ST004,EMP027,5,5,Debit Card,False
TXN003932,2024-07-01,21,CUST0303,PRD0092,ST009,EMP023,4,5,Debit Card,False
TXN003933,2024-07-08,9,CUST0071,PRD0037,ST001,EMP032,4,0,Cash,False
TXN003934,2024-02-11,21,CUST0408,PRD0093,ST002,EMP003,3,5,Credit Card,False
TXN003935,2024-02-24,15,CUST0369,PRD0082,ST004,EMP043,3,0,Digital Wallet,False
TXN003936,2024-08-05,21,CUST0325,PRD0088,ST004,EMP043,2,0,Credit Card,False
TXN003937,2024-08-22,17,CUST0381,PRD0049,ST010,EMP038,3,0,Digital Wallet,False
TXN003938,2024-12-25,11,CUST0126,PRD0081,ST001,EMP009,42,0,Debit Card,False
TXN003939,2023-02-19,16,CUST0172,PRD0093,ST010,EMP016,4,0,Digital Wallet,False
TXN003940,2024-04-14,18,CUST0203,PRD0070,ST010,EMP040,5,20,Digital Wallet,False
TXN003941,2024-01-04,14,CUST0252,PRD0006,ST001,EMP013,2,5,Credit Card,False
TXN003942,2023-08-09,13,CUST0011,PRD0092,ST003,EMP049,2,0,Credit Card,False
TXN003943,2023-01-05,16,CUST0288,PRD0026,ST005,EMP044,2,0,Debit Card,False
TXN003944,2024-07-02,19,CUST0110,PRD0024,ST003,EMP011,5,0,Credit Card,False
TXN003945,2024-02-21,21,CUST0374,PRD0073,ST005,EMP044,2,0,Digital Wallet,False
TXN003946,2023-03-30,18,CUST0108,PRD0019,ST002,EMP042,3,0,Digital Wallet,True
TXN003947,2024-04-02,9,CUST0072,PRD0004,ST003,EMP049,4,0,Digital Wallet,False
TXN003948,2023-05-02,15,CUST0021,PRD0050,ST004,EMP043,4,0,Digital Wallet,False
TXN003949,2023-06-04,11,CUST0036,PRD0039,ST001,EMP024,4,0,Credit Card,False
TXN003950,2024-06-25,10,CUST0017,PRD0048,ST009,EMP005,5,0,Cash,False
TXN003951,2024-11-19,18,CUST0233,PRD0022,ST005,EMP044,2,0,Credit Card,False
TXN003952,2024-03-31,17,CUST0422,PRD0074,ST001,EMP025,4,10,Debit Card,False
TXN003953,2024-01-08,9,CUST0067,PRD0050,ST007,EMP045,2,0,Credit Card,False
TXN003954,2024-01-08,8,CUST0329,PRD0062,ST006,EMP036,1,0,Cash,False
TXN003955,2024-11-04,15,CUST0103,PRD0038,ST001,EMP025,4,0,Credit Card,False
TXN003956,2023-04-22,8,CUST0394,PRD0069,ST002,EMP046,3,0,Debit Card,False
TXN003957,2023-04-20,11,CUST0458,PRD0022,ST004,EMP027,4,0,Digital Wallet,False
TXN003958,2023-11-12,15,CUST0065,PRD0087,ST007,EMP014,1,0,Cash,False
TXN003959,2024-04-19,15,CUST0391,PRD0003,ST010,EMP031,4,25,Cash,False
TXN003960,2024-12-05,12,CUST0191,PRD0057,ST006,EMP036,5,15,Debit Card,False
TXN003961,2023-07-05,15,CUST0408,PRD0064,ST007,EMP045,2,0,Debit Card,False
TXN003962,2024-01-06,13,CUST0082,PRD0087,ST008,EMP033,1,0,Credit Card,False
TXN003963,2023-05-20,14,CUST0244,PRD0022,ST003,EMP049,1,0,Debit Card,False
TXN003964,2024-09-14,17,CUST0089,PRD0037,ST007,EMP041,3,0,Digital Wallet,False
TXN003965,2023-04-11,8,CUST0295,PRD0056,ST002,EMP046,5,0,Cash,False
TXN003966,2023-02-04,17,CUST0255,PRD0025,ST005,EMP018,5,10,Debit Card,False
TXN003967,2024-03-21,15,CUST0323,PRD0048,ST005,EMP018,5,0,Debit Card,False
TXN003968,2023-12-31,19,CUST0334,PRD0015,ST002,EMP042,2,0,Credit Card,False
TXN003969,2023-05-21,10,CUST0500,PRD0069,ST004,EMP043,1,0,Debit Card,False
TXN003970,2024-01-31,19,CUST0319,PRD0074,ST006,EMP028,4,0,Debit Card,False
TXN003971,2024-09-28,16,CUST0259,PRD0060,ST004,EMP043,4,25,Debit Card,False
TXN003972,2023-12-16,11,CUST0214,PRD0089,ST004,EMP027,1,0,Cash,False
TXN003973,2024-06-08,20,CUST0377,PRD0027,ST009,EMP005,2,0,Credit Card,True
TXN003974,2024-04-05,8,CUST0440,PRD0062,ST006,EMP028,5,0,Digital Wallet,False
TXN003975,2023-01-24,8,CUST0305,PRD0009,ST006,EMP021,3,0,Cash,False
TXN003976,2024-12-11,13,CUST0378,PRD0023,ST002,EMP003,2,0,Debit Card,False
TXN003977,2023-11-22,16,CUST0184,PRD0046,ST003,EMP011,3,0,Debit Card,False
TXN003978,2023-02-21,12,CUST0396,PRD0014,ST008,EMP015,1,0,Credit Card,False
TXN003979,2023-10-16,9,CUST0165,PRD0086,ST007,EMP014,1,15,Digital Wallet,False
TXN003980,2024-05-08,17,CUST0280,PRD0020,ST005,EMP026,2,0,Credit Card,False
TXN003981,2023-04-30,14,CUST0499,PRD0004,ST003,EMP011,4,15,Digital Wallet,False
TXN003982,2024-05-07,8,CUST0288,PRD0076,ST005,EMP020,5,0,Digital Wallet,False
TXN003983,2023-11-11,12,CUST0285,PRD0045,ST003,EMP011,3,25,Cash,False
TXN003984,2024-06-24,12,CUST0265,PRD0022,ST002,EMP039,3,0,Cash,False
TXN003985,2024-01-07,20,CUST0049,PRD0036,ST005,EMP018,5,5,Cash,False
TXN003986,2023-10-04,19,CUST0025,PRD0076,ST001,EMP032,4,15,Credit Card,False
TXN003987,2024-10-27,19,CUST0465,PRD0022,ST007,EMP045,2,10,Cash,False
TXN003988,2024-03-26,9,CUST0277,PRD0096,ST004,EMP043,5,0,Debit Card,False
TXN003989,2023-08-13,13,CUST0472,PRD0006,ST010,EMP040,4,0,Credit Card,False
TXN003990,2024-06-08,17,CUST0436,PRD0088,ST010,EMP034,2,0,Cash,False
TXN003991,2024-06-25,21,CUST0381,PRD0096,ST007,EMP041,1,0,Cash,False
TXN003992,2024-12-29,21,CUST0325,PRD0041,ST010,EMP034,3,0,Debit Card,True
TXN003993,2024-10-06,21,CUST0180,PRD0069,ST004,EMP043,4,10,Credit Card,False
TXN003994,2024-05-20,15,CUST0408,PRD0053,ST005,EMP018,5,0,Digital Wallet,False
TXN003995,2023-03-01,14,CUST0062,PRD0016,ST010,EMP022,5,0,Digital Wallet,False
TXN003996,2023-10-15,20,CUST0498,PRD0064,ST001,EMP009,5,0,Cash,False
TXN003997,2023-11-02,13,CUST0152,PRD0082,ST001,EMP030,2,0,Digital Wallet,False
TXN003998,2023-05-28,15,CUST0293,PRD0027,ST003,EMP011,1,0,Digital Wallet,False
TXN003999,2023-10-29,14,CUST0183,PRD0098,ST009,EMP019,1,20,Credit Card,False
TXN004000,2023-10-19,10,CUST0322,PRD0071,ST002,EMP003,1,0,Credit Card,False
TXN004001,2023-05-29,19,CUST0159,PRD0050,ST008,EMP010,5,0,Cash,False
TXN004002,2023-09-08,8,CUST0263,PRD0086,ST006,EMP036,4,0,Debit Card,False
TXN004003,2024-06-27,10,CUST0026,PRD0049,ST010,EMP034,4,0,Digital Wallet,False
TXN004004,2024-01-17,9,CUST0408,PRD0048,ST007,EMP045,3,0,Cash,False
TXN004005,2023-01-15,10,CUST0219,PRD0088,ST009,EMP019,1,0,Debit Card,False
TXN004006,2023-12-24,14,CUST0457,PRD0047,ST006,EMP021,1,0,Credit Card,False
TXN004007,2024-03-27,21,CUST0483,PRD0067,ST005,EMP026,5,0,Digital Wallet,False
TXN004008,2024-12-21,12,CUST0314,PRD0034,ST005,EMP020,1,0,Digital Wallet,False
TXN004009,2023-12-31,11,CUST0218,PRD0022,ST003,EMP001,4,0,Digital Wallet,False
TXN004010,2023-06-18,15,CUST0380,PRD0081,ST004,EMP043,2,0,Cash,False
TXN004011,2023-11-23,9,CUST0168,PRD0048,ST008,EMP035,3,0,Digital Wallet,False
TXN004012,2024-08-30,15,CUST0468,PRD0043,ST001,EMP030,4,0,Cash,False
TXN004013,2023-06-29,18,CUST0427,PRD0055,ST008,EMP008,1,5,Credit Card,False
TXN004014,2023-08-14,10,CUST0483,PRD0013,ST001,EMP013,4,0,Cash,False
TXN004015,2024-04-06,16,CUST0231,PRD0015,ST002,EMP012,4,20,Debit Card,False
TXN004016,2023-10-24,19,CUST0267,PRD0022,ST002,EMP012,5,0,Debit Card,False
TXN004017,2023-06-23,14,CUST0146,PRD0072,ST008,EMP035,4,0,Debit Card,False
TXN004018,2024-04-29,21,CUST0411,PRD0046,ST010,EMP016,1,0,Debit Card,False
TXN004019,2023-08-29,12,CUST0427,PRD0098,ST010,EMP022,2,0,Credit Card,False
TXN004020,2024-09-28,19,CUST0090,PRD0047,ST003,EMP011,3,0,Cash,False
TXN004021,2023-04-16,14,CUST0267,PRD0061,ST001,EMP009,2,0,Debit Card,False
TXN004022,2024-03-14,21,CUST0451,PRD0028,ST006,EMP021,2,15,Credit Card,False
TXN004023,2023-01-16,14,CUST0462,PRD0073,ST001,EMP025,5,0,Debit Card,False
TXN004024,2023-09-27,13,CUST0031,PRD0056,ST009,EMP005,3,0,Cash,False
TXN004025,2024-05-24,10,CUST0402,PRD0064,ST004,EMP043,3,0,Digital Wallet,False
TXN004026,2023-05-17,11,CUST0284,PRD0025,ST007,EMP014,2,0,Digital Wallet,False
TXN004027,2023-09-11,18,CUST0177,PRD0096,ST008,EMP035,5,0,Credit Card,False
TXN004028,2024-08-11,19,CUST0156,PRD0084,ST001,EMP025,5,0,Debit Card,False
TXN004029,2023-09-19,21,CUST0352,PRD0026,ST010,EMP040,5,0,Cash,False
TXN004030,2024-10-20,12,CUST0093,PRD0027,ST004,EMP043,4,20,Cash,False
TXN004031,2023-09-05,10,CUST0407,PRD0032,ST008,EMP033,1,0,Cash,True
TXN004032,2024-03-29,8,CUST0296,PRD0093,ST010,EMP031,5,5,Debit Card,False
TXN004033,2023-01-31,14,CUST0359,PRD0063,ST010,EMP031,1,0,Digital Wallet,False
TXN004034,2023-08-30,20,CUST0267,PRD0034,ST001,EMP025,3,0,Digital Wallet,False
TXN004035,2023-08-25,12,CUST0166,PRD0020,ST002,EMP042,5,20,Credit Card,False
TXN004036,2024-12-27,20,CUST0361,PRD0087,ST005,EMP044,1,0,Credit Card,False
TXN004037,2024-12-06,21,CUST0305,PRD0064,ST005,EMP018,1,0,Debit Card,False
TXN004038,2023-07-23,20,CUST0410,PRD0059,ST004,EMP043,1,0,Digital Wallet,True
TXN004039,2023-03-05,9,CUST0148,PRD0052,ST003,EMP049,2,0,Credit Card,False
TXN004040,2024-11-09,15,CUST0374,PRD0079,ST003,EMP049,1,15,Digital Wallet,False
TXN004041,2024-06-15,12,CUST0295,PRD0087,ST010,EMP031,4,0,Credit Card,False
TXN004042,2024-06-10,15,CUST0247,PRD0018,ST008,EMP037,4,0,Credit Card,False
TXN004043,2023-07-15,12,CUST0086,PRD0078,ST008,EMP010,1,0,Credit Card,False
TXN004044,2024-06-15,10,CUST0174,PRD0079,ST003,EMP011,4,0,Credit Card,False
TXN004045,2023-09-20,11,CUST0107,PRD0061,ST003,EMP049,3,0,Cash,False
TXN004046,2023-06-21,11,CUST0204,PRD0038,ST006,EMP047,1,20,Cash,False
TXN004047,2023-12-04,20,CUST0097,PRD0023,ST002,EMP042,3,0,Credit Card,False
TXN004048,2024-12-22,10,CUST0238,PRD0073,ST007,EMP014,3,15,Cash,False
TXN004049,2023-08-26,14,CUST0357,PRD0001,ST005,EMP020,4,0,Cash,False
TXN004050,2023-02-28,19,CUST0497,PRD0045,ST003,EMP049,2,15,Cash,False
